contract,contract_label,supplier_choice,supplier_payoff,buyer_payoff,supplier_payoff_high,supplier_payoff_low,supplier_payoff_none,buyer_payoff_high,buyer_payoff_low,buyer_payoff_none,c,q,r,p,F,B,S,R,L,v,g,k,alpha,lam,beta,eta_penalty,r_low_share,confidentiality,B_L,contract_value,outside_option,experiment
hybrid_support,Hybrid,high,6.623322683706071,8.319999999999999,6.623322683706071,4.350495207667732,5.4,8.319999999999999,-2.560000000000001,-5.0,6.5,0.4,2.0,0.32,5.0,1.8,1.95,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.753892215568863,8.2,6.753892215568863,4.409251497005988,5.4,8.2,-2.680000000000001,-5.0,6.5,0.4,2.0,0.32,5.0,1.8,2.1,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.869014084507043,8.079999999999998,6.869014084507043,4.46105633802817,5.4,8.079999999999998,-2.800000000000001,-5.0,6.5,0.4,2.0,0.32,5.0,1.8,2.25,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.971276595744682,7.959999999999999,6.971276595744682,4.507074468085108,5.4,7.959999999999999,-2.920000000000001,-5.0,6.5,0.4,2.0,0.32,5.0,1.8,2.4,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,7.062720403022672,7.839999999999999,7.062720403022672,4.548224181360203,5.4,7.839999999999999,-3.040000000000001,-5.0,6.5,0.4,2.0,0.32,5.0,1.8,2.55,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,7.144976076555025,7.719999999999999,7.144976076555025,4.585239234449761,5.4,7.719999999999999,-3.160000000000001,-5.0,6.5,0.4,2.0,0.32,5.0,1.8,2.7,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,7.219362186788155,7.599999999999999,7.219362186788155,4.618712984054671,5.4,7.599999999999999,-3.280000000000001,-5.0,6.5,0.4,2.0,0.32,5.0,1.8,2.85,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,7.286956521739132,7.479999999999999,7.286956521739132,4.6491304347826095,5.4,7.479999999999999,-3.4000000000000012,-5.0,6.5,0.4,2.0,0.32,5.0,1.8,3.0,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,-5.744444444444444,-1.2149999999999999,5.4,9.879999999999999,-1.0000000000000007,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,0.0,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,-1.1484848484848462,0.8531818181818185,5.4,9.76,-1.1200000000000008,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,0.15,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,1.2287356321839096,1.9229310344827586,5.4,9.639999999999999,-1.2400000000000007,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,0.3,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,2.6814814814814834,2.576666666666667,5.4,9.52,-1.3600000000000008,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,0.45,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,3.661240310077521,3.0175581395348834,5.4,9.399999999999999,-1.4800000000000006,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,0.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,4.366666666666667,3.335,5.4,9.28,-1.6000000000000008,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,0.75,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,4.8988304093567265,3.5744736842105267,5.4,9.159999999999998,-1.7200000000000009,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,0.9,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,5.314583333333335,3.7615624999999997,5.4,9.04,-1.840000000000001,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,1.05,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,5.648356807511739,8.919999999999998,5.648356807511739,3.9117605633802817,5.4,8.919999999999998,-1.9600000000000006,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,1.2,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,5.9222222222222225,8.799999999999999,5.9222222222222225,4.035,5.4,8.799999999999999,-2.080000000000001,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,1.35,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.150980392156864,8.68,6.150980392156864,4.137941176470589,5.4,8.68,-2.200000000000001,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,1.5,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.344927536231886,8.559999999999999,6.344927536231886,4.225217391304348,5.4,8.559999999999999,-2.3200000000000007,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,1.65,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.5114478114478125,8.44,6.5114478114478125,4.300151515151516,5.4,8.44,-2.440000000000001,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,1.8,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.6559748427672965,8.319999999999999,6.6559748427672965,4.365188679245284,5.4,8.319999999999999,-2.560000000000001,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,1.95,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.782595870206491,8.2,6.782595870206491,4.4221681415929215,5.4,8.2,-2.680000000000001,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,2.1,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.894444444444446,8.079999999999998,6.894444444444446,4.4725,5.4,8.079999999999998,-2.800000000000001,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,2.25,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.993963254593178,7.959999999999999,6.993963254593178,4.51728346456693,5.4,7.959999999999999,-2.920000000000001,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,2.4,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,7.083084577114429,7.839999999999999,7.083084577114429,4.557388059701493,5.4,7.839999999999999,-3.040000000000001,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,2.55,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,7.163356973995272,7.719999999999999,7.163356973995272,4.593510638297873,5.4,7.719999999999999,-3.160000000000001,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,2.7,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,7.236036036036037,7.599999999999999,7.236036036036037,4.626216216216216,5.4,7.599999999999999,-3.280000000000001,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,2.85,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,7.302150537634409,7.479999999999999,7.302150537634409,4.655967741935484,5.4,7.479999999999999,-3.4000000000000012,-5.0,6.5,0.45,2.0,0.32,5.0,1.8,3.0,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,-4.299999999999999,-0.5650000000000004,5.4,9.879999999999999,-1.0000000000000007,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,0.0,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,-0.45492957746478835,1.1652816901408443,5.4,9.76,-1.1200000000000008,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,0.15,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,1.634782608695653,2.105652173913043,5.4,9.639999999999999,-1.2400000000000007,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,0.3,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,2.94778761061947,2.6965044247787615,5.4,9.52,-1.3600000000000008,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,0.45,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,3.849253731343284,3.102164179104477,5.4,9.399999999999999,-1.4800000000000006,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,0.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,4.506451612903227,3.397903225806451,5.4,9.28,-1.6000000000000008,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,0.75,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,5.006818181818183,3.623068181818182,5.4,9.159999999999998,-1.7200000000000009,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,0.9,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,5.400507614213199,9.04,5.400507614213199,3.800228426395939,5.4,9.04,-1.840000000000001,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,1.05,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,5.7183486238532115,8.919999999999998,5.7183486238532115,3.9432568807339456,5.4,8.919999999999998,-1.9600000000000006,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,1.2,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,5.980334728033474,8.799999999999999,5.980334728033474,4.0611506276150635,5.4,8.799999999999999,-2.080000000000001,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,1.35,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.200000000000001,8.68,6.200000000000001,4.16,5.4,8.68,-2.200000000000001,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,1.5,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.386832740213524,8.559999999999999,6.386832740213524,4.244074733096086,5.4,8.559999999999999,-2.3200000000000007,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,1.65,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.5476821192053,8.44,6.5476821192053,4.316456953642385,5.4,8.44,-2.440000000000001,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,1.8,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.687616099071208,8.319999999999999,6.687616099071208,4.379427244582043,5.4,8.319999999999999,-2.560000000000001,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,1.95,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.810465116279071,8.2,6.810465116279071,4.434709302325581,5.4,8.2,-2.680000000000001,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,2.1,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.919178082191783,8.079999999999998,6.919178082191783,4.483630136986301,5.4,8.079999999999998,-2.800000000000001,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,2.25,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,7.016062176165805,7.959999999999999,7.016062176165805,4.5272279792746115,5.4,7.959999999999999,-2.920000000000001,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,2.4,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,7.102948402948403,7.839999999999999,7.102948402948403,4.566326781326781,5.4,7.839999999999999,-3.040000000000001,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,2.55,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,7.181308411214955,7.719999999999999,7.181308411214955,4.601588785046729,5.4,7.719999999999999,-3.160000000000001,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,2.7,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,7.252338530066817,7.599999999999999,7.252338530066817,4.633552338530068,5.4,7.599999999999999,-3.280000000000001,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,2.85,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,7.317021276595746,7.479999999999999,7.317021276595746,4.662659574468085,5.4,7.479999999999999,-3.4000000000000012,-5.0,6.5,0.5,2.0,0.32,5.0,1.8,3.0,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,-3.118181818181815,-0.03318181818181731,5.4,9.879999999999999,-1.0000000000000007,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,0.0,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,0.14736842105263337,1.4363157894736842,5.4,9.76,-1.1200000000000008,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,0.15,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,1.9989690721649498,2.269536082474227,5.4,9.639999999999999,-1.2400000000000007,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,0.3,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,3.1915254237288155,2.8061864406779664,5.4,9.52,-1.3600000000000008,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,0.45,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,4.023741007194246,3.1806834532374104,5.4,9.399999999999999,-1.4800000000000006,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,0.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,4.637500000000001,3.456875,5.4,9.28,-1.6000000000000008,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,0.75,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,5.108839779005526,3.6689779005524867,5.4,9.159999999999998,-1.7200000000000009,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,0.9,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,5.482178217821783,9.04,5.482178217821783,3.8369801980198015,5.4,9.04,-1.840000000000001,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,1.05,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,5.785201793721974,8.919999999999998,5.785201793721974,3.9733408071748886,5.4,8.919999999999998,-1.9600000000000006,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,1.2,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.036065573770493,8.799999999999999,6.036065573770493,4.0862295081967215,5.4,8.799999999999999,-2.080000000000001,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,1.35,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.247169811320756,8.68,6.247169811320756,4.18122641509434,5.4,8.68,-2.200000000000001,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,1.5,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.427272727272728,8.559999999999999,6.427272727272728,4.262272727272727,5.4,8.559999999999999,-2.3200000000000007,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,1.65,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.5827361563517925,8.44,6.5827361563517925,4.332231270358307,5.4,8.44,-2.440000000000001,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,1.8,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.7182926829268315,8.319999999999999,6.7182926829268315,4.393231707317074,5.4,8.319999999999999,-2.560000000000001,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,1.95,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.837535816618912,8.2,6.837535816618912,4.446891117478511,5.4,8.2,-2.680000000000001,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,2.1,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.943243243243245,8.079999999999998,6.943243243243245,4.49445945945946,5.4,8.079999999999998,-2.800000000000001,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,2.25,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,7.03759590792839,7.959999999999999,7.03759590792839,4.536918158567776,5.4,7.959999999999999,-2.920000000000001,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,2.4,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,7.12233009708738,7.839999999999999,7.12233009708738,4.57504854368932,5.4,7.839999999999999,-3.040000000000001,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,2.55,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,7.198845265588917,7.719999999999999,7.198845265588917,4.609480369515012,5.4,7.719999999999999,-3.160000000000001,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,2.7,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,7.268281938325993,7.599999999999999,7.268281938325993,4.640726872246697,5.4,7.599999999999999,-3.280000000000001,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,2.85,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,7.331578947368422,7.479999999999999,7.331578947368422,4.669210526315791,5.4,7.479999999999999,-3.4000000000000012,-5.0,6.5,0.55,2.0,0.32,5.0,1.8,3.0,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,-2.1333333333333324,0.41000000000000014,5.4,9.879999999999999,-1.0000000000000007,-5.0,6.5,0.6,2.0,0.32,5.0,1.8,0.0,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,0.67530864197531,1.673888888888889,5.4,9.76,-1.1200000000000008,-5.0,6.5,0.6,2.0,0.32,5.0,1.8,0.15,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,2.327450980392159,2.4173529411764703,5.4,9.639999999999999,-1.2400000000000007,-5.0,6.5,0.6,2.0,0.32,5.0,1.8,0.3,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,3.4154471544715466,2.9069512195121954,5.4,9.52,-1.3600000000000008,-5.0,6.5,0.6,2.0,0.32,5.0,1.8,0.45,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,4.186111111111112,3.2537499999999993,5.4,9.399999999999999,-1.4800000000000006,-5.0,6.5,0.6,2.0,0.32,5.0,1.8,0.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,4.760606060606062,3.5122727272727277,5.4,9.28,-1.6000000000000008,-5.0,6.5,0.6,2.0,0.32,5.0,1.8,0.75,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,none,5.4,-5.0,5.205376344086023,3.7124193548387097,5.4,9.159999999999998,-1.7200000000000009,-5.0,6.5,0.6,2.0,0.32,5.0,1.8,0.9,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,5.559903381642513,9.04,5.559903381642513,3.8719565217391305,5.4,9.04,-1.840000000000001,-5.0,6.5,0.6,2.0,0.32,5.0,1.8,1.05,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,5.849122807017546,8.919999999999998,5.849122807017546,4.002105263157896,5.4,8.919999999999998,-1.9600000000000006,-5.0,6.5,0.6,2.0,0.32,5.0,1.8,1.2,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.0895582329317275,8.799999999999999,6.0895582329317275,4.110301204819278,5.4,8.799999999999999,-2.080000000000001,-5.0,6.5,0.6,2.0,0.32,5.0,1.8,1.35,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.2925925925925945,8.68,6.2925925925925945,4.201666666666668,5.4,8.68,-2.200000000000001,-5.0,6.5,0.6,2.0,0.32,5.0,1.8,1.5,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.466323024054985,8.559999999999999,6.466323024054985,4.279845360824742,5.4,8.559999999999999,-2.3200000000000007,-5.0,6.5,0.6,2.0,0.32,5.0,1.8,1.65,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
hybrid_support,Hybrid,high,6.616666666666667,8.44,6.616666666666667,4.3475,5.4,8.44,-2.440000000000001,-5.0,6.5,0.6,2.0,0.32,5.0,1.8,1.8,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,capability_support_heatmap
